Row,Seasonal,TotalCustomers,pHH1,pHH2,pHH3,pHH4,pHH5,pHH6
Alger Delta,0.331337334316908,0.254081031558036,0.273799656687512,0.256514472077909,0.254081031558036,0.249940865142301,0.249267613989824,0.246124046474136
Cloverland,0.307436832532489,0.247510080630085,0.263491332444596,0.24985461943964,0.247510080630085,0.234644608992723,0.23251790391465,0.227274215647627
Xcel,0.317877741840656,0.250639399568683,0.268055920755167,0.252802379913711,0.250639399568683,0.24383733364031,0.241455746525944,0.234103951865629
Municipal,0.317877741840656,0.250639399568683,0.268055920755167,0.252802379913711,0.250639399568683,0.24383733364031,0.241455746525944,0.234103951865629
OCREA,0.317877741840656,0.250639399568683,0.268055920755167,0.252802379913711,0.250639399568683,0.24383733364031,0.241455746525944,0.234103951865629
UPPCO,0.317877741840656,0.250639399568683,0.268055920755167,0.252802379913711,0.250639399568683,0.24383733364031,0.241455746525944,0.234103951865629
WE,0.317877741840656,0.250639399568683,0.268055920755167,0.252802379913711,0.250639399568683,0.24383733364031,0.241455746525944,0.234103951865629
WPSC,0.317877741840656,0.250639399568683,0.268055920755167,0.252802379913711,0.250639399568683,0.24383733364031,0.241455746525944,0.234103951865629
