Row,Seasonal,TotalCustomers,pHH1,pHH2,pHH3,pHH4,pHH5,pHH6
Alger Delta,0.371200649580335,0.295416935213168,0.315134790044528,0.297848696795464,0.295416935213168,0.284205326265513,0.281523737483728,0.274860822605302
Cloverland,0.347294658029346,0.276246375608889,0.304827243222913,0.283861985523575,0.276246375608889,0.263381035612691,0.261254156755959,0.256011280687374
Xcel,0.357737965536322,0.286953114850023,0.3093936969915,0.294138512154011,0.286953114850023,0.27257446674149,0.270192380149855,0.264314973563516
Municipal,0.357737965536322,0.286953114850023,0.3093936969915,0.294138512154011,0.286953114850023,0.27257446674149,0.270192380149855,0.264314973563516
OCREA,0.357737965536322,0.286953114850023,0.3093936969915,0.294138512154011,0.286953114850023,0.27257446674149,0.270192380149855,0.264314973563516
UPPCO,0.357737965536322,0.286953114850023,0.3093936969915,0.294138512154011,0.286953114850023,0.27257446674149,0.270192380149855,0.264314973563516
WE,0.357737965536322,0.286953114850023,0.3093936969915,0.294138512154011,0.286953114850023,0.27257446674149,0.270192380149855,0.264314973563516
WPSC,0.357737965536322,0.286953114850023,0.3093936969915,0.294138512154011,0.286953114850023,0.27257446674149,0.270192380149855,0.264314973563516
